UID,TERM,LOAN,GRADUATED
702559,201124,9650.0,No
702624,201124,7711.0,Yes
702630,201124,2150.0,Yes
702637,201124,3150.0,No
702645,201124,2750.0,Yes
702653,201124,5150.0,No
702658,201124,5385.0,Yes
702661,201124,6650.0,Yes
702662,201124,3150.0,No
702666,201234,2750.0,Yes
702667,201124,2750.0,No
702313,201124,7127.0,No
702709,201124,3150.0,Yes
702736,201128,12500.0,Yes
702741,201124,8356.0,Yes
702850,201124,15625.0,Yes
702853,201124,2900.0,Yes
702892,201124,5150.0,Yes
702902,201124,5975.0,No
702906,201124,12776.0,Yes
702912,201128,8694.0,No
703006,201124,8918.0,Yes
703008,201124,9060.0,No
703009,201124,5750.0,No
703017,201124,10250.0,Yes
703018,201124,5650.0,No
703060,201124,3150.0,Yes
703063,201124,8150.0,Yes
703076,201124,7750.0,Yes
703084,201124,5150.0,No
703086,201124,5150.0,Yes
703103,201124,2751.0,Yes
703115,201124,5650.0,Yes
703142,201124,8098.0,Yes
703148,201128,4750.0,No
703165,201124,7750.0,Yes
703166,201128,9500.0,No
703168,201124,2750.0,Yes
703120,201124,8999.0,No
703178,201124,3150.0,Yes
703193,201124,3150.0,No
703231,201454,10250.0,Yes
703249,201124,15588.0,Yes
703267,201124,5250.0,No
703272,201124,3150.0,Yes
703274,201124,3150.0,Yes
703292,201124,5150.0,Yes
703296,202344,25831.0,No
703314,201234,10625.0,No
703332,201124,11270.0,No
703358,201124,6750.0,No
703364,201124,1750.0,Yes
703365,201124,14150.0,No
703391,201344,6750.0,Yes
703422,201124,4750.0,Yes
703531,201124,3150.0,Yes
703548,201124,2750.0,No
703561,201124,5150.0,No
703575,201124,11777.0,No
703631,201234,4824.0,Yes
703649,201124,5650.0,No
703675,201124,1750.0,Yes
703679,201124,8405.0,No
703681,201124,6650.0,Yes
703683,201124,6650.0,No
703687,201124,5250.0,Yes
703690,201124,3750.0,Yes
703692,201124,5750.0,Yes
703767,201124,5150.0,Yes
703783,201674,1750.0,Yes
703828,201124,14199.0,Yes
703832,201124,3250.0,Yes
703884,201348,16211.0,Yes
703967,201128,3150.0,Yes
703997,201124,3000.0,No
704007,201124,6400.0,Yes
704012,201124,3750.0,Yes
704023,201564,8750.0,Yes
704057,201234,1750.0,Yes
704058,201124,10000.0,Yes
704140,201124,9150.0,Yes
704192,201124,5150.0,No
704204,201128,3150.0,Yes
704268,201124,3150.0,No
704272,201124,6650.0,No
704344,201234,5250.0,No
705873,201344,2750.0,No
704404,201454,5250.0,Yes
704444,201124,10555.0,Yes
704479,201234,3250.0,Yes
704525,201454,10250.0,Yes
704617,201234,13882.0,Yes
704653,201344,3750.0,No
704657,201674,7050.0,Yes
704679,201454,3250.0,Yes
704762,201234,16250.0,Yes
704877,201234,12250.0,Yes
704879,201234,12109.0,Yes
704953,201234,11130.0,Yes
704964,201234,2750.0,Yes
704984,201234,3250.0,Yes
705031,201234,3544.0,Yes
705086,201234,12336.0,No
705105,201234,5250.0,Yes
705149,201234,12580.0,Yes
705256,201234,9562.0,Yes
705261,201234,3250.0,Yes
705293,201344,5250.0,No
705319,201234,2250.0,Yes
705354,201344,7750.0,No
705531,201344,13350.0,Yes
706112,201234,2750.0,Yes
706121,201238,2750.0,No
706182,201234,4000.0,No
706242,201458,10200.0,Yes
706271,201234,7159.0,Yes
706326,201234,5250.0,Yes
706550,201344,6000.0,Yes
706562,201344,5250.0,No
706624,201564,2750.0,Yes
706761,201124,11109.0,Yes
706777,201124,6650.0,No
706886,201454,5250.0,Yes
706962,201124,4750.0,Yes
706970,201124,9884.0,Yes
707041,201234,2250.0,Yes
707078,201124,4166.0,Yes
707079,201124,6650.0,No
707084,201128,3500.0,No
707095,201128,2750.0,Yes
707190,201348,6750.0,No
707282,201234,4750.0,Yes
707414,201234,2750.0,No
707472,201344,2750.0,No
707622,201124,5150.0,No
707705,201124,11250.0,No
707711,201124,6250.0,Yes
707750,201124,4166.0,Yes
707757,201234,13361.0,Yes
707764,201234,3750.0,No
707834,201234,16768.0,No
707894,201344,2750.0,Yes
707898,201344,500.0,No
707940,201234,12435.0,Yes
707943,201124,5150.0,No
708119,201234,2750.0,Yes
708123,201124,3150.0,Yes
708168,201454,2500.0,Yes
708242,201454,2250.0,Yes
708256,201234,3250.0,No
708363,201124,4750.0,No
708374,201234,10650.0,No
708391,201234,13403.0,Yes
708414,201124,3250.0,Yes
708441,201124,3150.0,No
708451,201234,5250.0,No
708529,201234,8733.0,Yes
708559,201124,5900.0,No
708565,201238,3250.0,No
708566,201234,0.0,No
708575,201238,5250.0,Yes
708591,201674,6250.0,Yes
708434,201124,2201.0,Yes
708604,201234,2751.0,Yes
708605,201234,2750.0,No
708616,201124,3150.0,No
708618,201124,12150.0,No
708620,201124,10338.0,Yes
708625,201124,6150.0,Yes
708627,201344,9250.0,Yes
708642,201124,14276.0,Yes
708951,201454,14926.0,Yes
709378,201234,2750.0,Yes
709394,201234,7250.0,No
709484,201234,13348.0,Yes
709542,201234,3250.0,No
709553,201234,5250.0,No
709651,201234,2250.0,No
709750,201234,4250.0,Yes
709766,201234,12307.0,No
709906,201234,4050.0,Yes
709911,201344,5250.0,Yes
708469,201124,4166.0,Yes
710033,201234,3250.0,No
710073,201234,5250.0,Yes
710083,201124,2750.0,Yes
710388,201234,3250.0,Yes
710487,201234,5250.0,No
710642,201234,2750.0,Yes
710708,201234,2750.0,Yes
710730,201234,1955.0,Yes
710775,201234,2750.0,Yes
710791,201234,1750.0,No
710816,201234,2750.0,Yes
710822,201564,8750.0,Yes
710927,201234,6750.0,Yes
711126,201124,5150.0,No
711158,201344,3250.0,Yes
711195,201344,1750.0,Yes
711214,201234,3250.0,Yes
711282,201238,4500.0,Yes
711346,201344,5250.0,No
711347,201454,16500.0,No
711362,201234,3250.0,Yes
711393,201124,1750.0,Yes
711413,201234,3250.0,No
711486,201124,9084.0,Yes
711516,201238,5250.0,Yes
711605,201234,11489.0,Yes
711686,201238,12250.0,Yes
711719,201234,10185.0,Yes
711812,201458,18320.0,Yes
711871,201674,5150.0,No
711876,201124,12810.0,No
711877,201124,1750.0,Yes
711902,201234,3250.0,Yes
711943,201564,3752.0,Yes
712010,201234,13900.0,Yes
712063,201234,7750.0,No
712113,201234,8902.0,Yes
712114,201344,3750.0,Yes
712120,201234,5250.0,Yes
712132,201344,9775.0,No
712189,201234,2250.0,Yes
712286,201124,15800.0,Yes
712295,201124,15266.0,Yes
712297,201124,4166.0,No
697466,201124,4166.0,Yes
712371,201124,19262.0,No
712381,201124,3150.0,No
712388,201894,7000.0,Yes
712446,201128,13200.0,Yes
712448,201124,11650.0,No
712461,201234,15064.0,Yes
712555,201124,11412.0,No
712557,201124,5150.0,No
712633,201124,11628.0,No
712734,201234,2250.0,Yes
712768,201124,4167.0,Yes
712918,201234,3250.0,Yes
712948,201344,2250.0,No
712967,201234,341.0,Yes
713187,201234,3250.0,Yes
707876,201564,2750.0,Yes
713230,201124,9234.0,No
713375,201234,6750.0,Yes
713642,201344,0.0,Yes
713749,201124,5650.0,Yes
707635,201564,4750.0,No
712511,201124,4166.0,Yes
713859,201564,3750.0,Yes
713901,201344,6250.0,Yes
713935,201124,4166.0,Yes
714040,201344,12420.0,No
714088,201234,2750.0,Yes
714126,201124,5450.0,Yes
714189,201454,3250.0,Yes
714194,201564,6604.0,No
714212,201344,5250.0,Yes
714223,201238,3250.0,Yes
714263,201234,5250.0,No
714265,201344,2750.0,Yes
714267,201234,11750.0,Yes
714293,201564,2750.0,No
714311,201454,3250.0,Yes
714315,201234,3250.0,Yes
714325,201344,12500.0,Yes
714377,201238,4350.0,Yes
714411,201234,3250.0,Yes
714421,201344,1750.0,Yes
714427,201234,12750.0,Yes
714437,201234,1750.0,Yes
714450,201348,13000.0,Yes
714456,201234,3250.0,Yes
714465,201128,7500.0,No
714580,201674,2250.0,Yes
714727,201784,11264.0,Yes
714836,201674,4500.0,Yes
714839,201238,15746.0,No
714995,201128,11000.0,Yes
714999,201454,2250.0,Yes
715049,201564,2751.0,Yes
695234,201124,3750.0,Yes
683442,201124,8750.0,No
715070,201234,1160.0,No
715163,201128,8524.0,No
715212,201124,2650.0,Yes
715244,201564,2750.0,Yes
715300,201344,6250.0,Yes
715325,201344,6250.0,Yes
715327,201564,14847.0,Yes
715341,201564,2750.0,Yes
715361,201124,6650.0,Yes
715379,201238,4250.0,Yes
715430,201674,1750.0,Yes
715436,201454,3250.0,Yes
715477,201674,2750.0,Yes
715505,201344,4750.0,Yes
715517,201674,3470.0,Yes
715527,201564,4750.0,Yes
715536,201348,12250.0,Yes
715623,201564,1621.0,Yes
715689,201904,20151.0,Yes
715703,201674,2750.0,Yes
715718,201784,2750.0,Yes
715796,201674,4751.0,Yes
715836,201234,11500.0,Yes
715873,201564,1750.0,No
715920,201674,3250.0,Yes
715984,201344,5250.0,No
715986,201348,2750.0,Yes
715992,201454,2750.0,No
715994,201348,7750.0,Yes
716003,201564,16250.0,Yes
716005,202014,2750.0,No
716105,201564,11250.0,Yes
716114,201564,6250.0,Yes
716179,201234,6750.0,No
716220,201238,2442.0,Yes
716229,201234,5250.0,Yes
716290,201234,6750.0,No
716337,201234,12949.0,Yes
716425,201568,12500.0,Yes
716539,201234,5250.0,Yes
716550,201234,1750.0,Yes
716573,201234,1555.0,No
716618,201234,3250.0,No
716621,201904,6250.0,Yes
716628,201234,14218.0,Yes
716630,201234,8510.0,No
716652,201234,3250.0,Yes
716658,201894,4425.0,Yes
716718,201128,3667.0,No
716729,201124,4750.0,Yes
716736,201894,19708.0,No
716799,201234,2250.0,Yes
716914,201128,6500.0,No
717014,201344,13250.0,Yes
717041,201128,3500.0,Yes
717049,201238,5500.0,Yes
717054,201234,1606.0,Yes
717134,201234,2750.0,Yes
717147,201234,9400.0,Yes
717160,201234,3250.0,Yes
717161,201234,7235.0,Yes
717183,201124,12013.0,Yes
717231,201344,9392.0,No
717233,201234,10044.0,Yes
716827,201234,3250.0,Yes
717423,201234,8060.0,Yes
717503,201344,2750.0,Yes
717680,201234,3250.0,Yes
719124,201234,6750.0,Yes
717738,201238,2499.0,Yes
717745,201234,1750.0,Yes
717766,201124,8482.0,Yes
717817,201344,3250.0,Yes
717819,201234,11930.0,Yes
717840,201234,3750.0,No
717952,201344,3250.0,No
717954,201454,3250.0,Yes
717960,201234,3750.0,No
717998,201234,16750.0,Yes
718073,201234,2750.0,Yes
718118,201238,6500.0,Yes
718159,201234,14227.0,No
718308,201128,14247.0,Yes
718348,201344,2750.0,Yes
718353,201234,6750.0,Yes
718400,201128,7995.0,No
718485,201234,6250.0,Yes
718503,201238,10979.0,Yes
718533,201344,11251.0,Yes
718542,201234,12923.0,Yes
718543,201234,3250.0,Yes
718568,201238,7500.0,Yes
718685,201234,2750.0,Yes
718688,201234,12554.0,Yes
718786,201128,9427.0,No
718854,201344,6250.0,Yes
723220,201234,4518.0,Yes
719027,201234,3250.0,No
719032,201568,10500.0,No
719044,201234,3750.0,Yes
719065,201128,12340.0,Yes
719104,201564,500.0,No
719106,201234,3250.0,Yes
719118,201344,3250.0,Yes
719128,201348,3750.0,Yes
719136,201344,6750.0,No
719333,201564,6750.0,Yes
719339,201344,3250.0,Yes
719340,201234,10400.0,Yes
719347,201344,5250.0,Yes
719357,201344,3750.0,Yes
719405,201234,2750.0,Yes
719425,201234,3250.0,No
719651,201344,5500.0,Yes
719660,201344,2250.0,Yes
719703,201344,10919.0,Yes
719820,201234,6250.0,Yes
719840,201234,5250.0,No
719841,201234,6750.0,No
719848,201128,15636.0,Yes
719854,201238,3250.0,Yes
719919,201234,10250.0,Yes
714006,201234,2750.0,Yes
720036,201348,7500.0,Yes
720081,201234,3250.0,No
720187,201344,8694.0,No
720205,201238,6032.0,Yes
720209,201128,10334.0,Yes
720211,201128,9427.0,Yes
720212,201234,5250.0,No
720227,201234,8250.0,Yes
720234,201234,8445.0,Yes
720305,201234,1250.0,No
720396,201128,10729.0,Yes
720408,201344,6229.0,Yes
720435,201344,4866.0,Yes
720525,201128,6500.0,No
720568,201344,250.0,Yes
720591,201128,5496.0,Yes
720592,201234,5250.0,No
720650,201234,11250.0,No
720651,201128,8500.0,Yes
720652,201234,8250.0,No
720648,201234,1750.0,Yes
720658,201234,8257.0,Yes
720723,201344,17781.0,No
720738,201234,5250.0,No
720782,201234,9400.0,Yes
720808,201348,10250.0,Yes
720849,201234,15500.0,Yes
720869,201128,12500.0,Yes
720884,201234,1750.0,No
720927,201234,2750.0,Yes
720971,201238,6000.0,Yes
720991,201234,5250.0,Yes
721023,201234,3250.0,No
721062,201234,5250.0,Yes
721104,201128,7500.0,Yes
721124,201234,6750.0,Yes
721227,201344,6750.0,Yes
721230,201234,4750.0,Yes
721235,201234,11204.0,Yes
721297,201234,9250.0,Yes
721339,201234,2750.0,Yes
721354,201234,12039.0,No
721366,201344,2750.0,Yes
721391,201234,5250.0,Yes
721414,201234,2250.0,No
721475,201678,7900.0,Yes
721508,201234,11159.0,Yes
721523,201348,20290.0,Yes
721525,201344,6750.0,Yes
721526,201238,12500.0,Yes
721537,201234,14518.0,No
721617,201344,6531.0,Yes
721621,201234,13250.0,No
721626,201234,2250.0,Yes
721673,201234,2750.0,Yes
721679,201238,2750.0,No
721706,201904,5750.0,Yes
721750,201234,3250.0,Yes
721760,201234,10500.0,No
721763,201238,11243.0,Yes
721773,201234,9239.0,Yes
721783,201234,3750.0,Yes
721799,201344,4750.0,Yes
721805,201234,0.0,Yes
721821,201344,4750.0,No
721823,201344,11250.0,Yes
721836,201234,5250.0,No
721837,201344,5250.0,No
721927,201344,9850.0,Yes
722026,201234,12620.0,Yes
722027,201234,11679.0,Yes
722075,201238,500.0,Yes
722086,202014,6250.0,No
722099,201564,12250.0,Yes
722156,201234,2250.0,No
722166,201234,2094.0,No
722184,201234,5250.0,Yes
722186,201234,13578.0,No
722262,201128,10500.0,No
722265,201234,7490.0,No
722293,201348,6250.0,Yes
722322,201238,3250.0,No
722361,201234,5750.0,Yes
722407,201344,11250.0,Yes
722446,201234,18283.0,No
722502,201344,3250.0,Yes
722528,201238,600.0,Yes
722569,201234,4250.0,Yes
722624,201234,2250.0,Yes
722636,201234,6750.0,Yes
722637,201128,8524.0,Yes
722638,201234,485.0,No
722658,201234,12996.0,Yes
722684,201454,2250.0,Yes
722796,201674,3750.0,No
722829,201234,14038.0,Yes
722832,201344,3250.0,Yes
722834,201344,3250.0,Yes
722862,201234,6352.0,Yes
722899,201234,5250.0,Yes
722903,201784,4400.0,Yes
722904,201234,6250.0,Yes
722908,201234,17528.0,No
722931,201234,10250.0,Yes
722957,201234,4250.0,Yes
722979,201234,5250.0,Yes
722982,201238,7500.0,No
722998,201234,2750.0,No
723045,201234,5750.0,No
723055,201234,5675.0,Yes
723101,201234,6250.0,Yes
723127,201234,4750.0,Yes
723155,201234,5250.0,No
723194,201234,302.72,No
723227,201234,5250.0,No
723300,201348,11605.0,Yes
723330,201348,12550.0,No
723332,201238,3249.0,Yes
723375,201234,400.0,Yes
723424,201234,8750.0,Yes
723433,201234,12400.0,Yes
723445,201234,5250.0,No
723460,201234,0.0,No
723483,201234,0.0,No
723508,201234,8510.0,Yes
723588,201234,16082.0,No
723594,201344,3250.0,Yes
723641,201234,2250.0,Yes
723672,201234,15250.0,No
723681,201234,2750.0,Yes
723694,201344,15990.0,Yes
723712,201234,3250.0,Yes
723729,201238,5759.0,No
723813,201234,10400.0,No
723846,201234,5250.0,No
723851,201128,11042.0,Yes
723854,201234,998.0,Yes
723868,201234,11959.0,Yes
723873,201234,3250.0,Yes
723893,201234,11503.0,Yes
723950,201344,3250.0,Yes
724005,201234,3250.0,Yes
724130,201234,9250.0,Yes
724139,201234,6250.0,Yes
724225,201128,10000.0,Yes
724242,201344,3250.0,Yes
724249,201234,5000.0,No
724269,201564,11250.0,No
724270,201344,5250.0,No
724279,201344,5250.0,No
724287,201564,1750.0,Yes
724323,201234,3250.0,No
724378,201234,5250.0,Yes
724413,201234,3250.0,Yes
724448,201784,14329.0,No
724455,201454,2750.0,Yes
724628,201234,1000.0,Yes
724700,201234,2750.0,No
724703,201234,6650.0,No
724714,201234,10631.0,Yes
724719,201234,16088.0,Yes
724754,201234,3250.0,Yes
724764,202124,4750.0,Yes
724773,201238,2750.0,Yes
724803,201234,14355.0,No
724808,201234,5250.0,No
724840,201234,3250.0,No
724873,201344,3250.0,No
724888,201234,6750.0,No
724891,201238,3250.0,No
724893,201234,5800.0,Yes
724959,201234,2250.0,Yes
725023,201454,4250.0,Yes
725162,201344,1750.0,Yes
725175,201568,6250.0,Yes
725178,201234,6000.0,Yes
725202,201234,4750.0,Yes
725220,201238,18446.0,No
725222,201234,8250.0,No
725226,201234,18358.0,No
725230,201234,2750.0,No
725238,201344,6250.0,Yes
725366,201234,2418.0,No
725382,201234,5250.0,Yes
725405,201234,2750.0,Yes
725407,201454,3250.0,Yes
725425,201234,14355.0,Yes
684607,201234,11349.0,Yes
725462,201234,2750.0,No
725511,201344,9750.0,No
725574,201344,13735.0,Yes
725653,201344,2750.0,No
725723,201344,5250.0,Yes
725833,201674,1750.0,Yes
725884,201234,13409.0,Yes
725914,201234,3250.0,Yes
724175,201234,9303.0,Yes
725829,201234,6285.0,No
725959,201344,7250.0,Yes
725962,201234,3250.0,Yes
726026,201128,10500.0,Yes
726037,201234,4750.0,No
726060,201234,12750.0,Yes
726069,201234,3250.0,No
726078,201234,11500.0,Yes
726104,201674,2752.0,Yes
726160,201234,5250.0,Yes
725831,201234,8893.0,Yes
726193,201238,2750.0,Yes
726230,201454,13750.0,Yes
726255,201234,3750.0,No
726287,201234,6750.0,Yes
726335,201238,1750.0,Yes
726343,201234,12059.0,Yes
726347,201234,2750.0,No
726353,201234,6750.0,No
726475,201234,3250.0,Yes
726484,201234,15080.0,Yes
726504,201234,5250.0,Yes
726505,201234,2250.0,Yes
726536,201784,15787.0,Yes
726543,201784,13906.0,Yes
726477,201234,2750.0,No
726725,201234,2750.0,Yes
726756,201234,9672.0,Yes
726780,201234,3250.0,Yes
726810,201238,2750.0,Yes
726817,201128,3750.0,No
726857,201454,9750.0,Yes
726861,201348,18104.0,No
726876,201234,3250.0,No
726886,201344,7250.0,Yes
726923,201238,500.0,No
726928,201234,3250.0,Yes
726930,201238,5250.0,Yes
727027,201674,3750.0,Yes
727196,201234,5250.0,No
727208,201234,6250.0,Yes
727223,201234,3250.0,Yes
727243,201234,5000.0,No
727250,201344,12973.0,No
727318,201234,6250.0,No
727335,201454,3250.0,Yes
727396,201348,6250.0,Yes
727412,201234,2250.0,Yes
727414,201234,2750.0,No
727421,201234,11750.0,No
727424,201238,12939.0,Yes
727440,201234,3250.0,Yes
727451,201234,4750.0,Yes
727460,201234,12300.0,Yes
727470,201344,9500.0,Yes
727516,201234,6250.0,Yes
727535,201564,2750.0,Yes
727543,201454,2250.0,No
727546,201564,2750.0,Yes
727569,201234,6388.0,No
727673,201238,13868.0,Yes
729102,201238,3250.0,Yes
729144,201238,3250.0,Yes
727882,201344,8386.0,Yes
728029,201234,10502.0,Yes
728031,201238,1340.0,Yes
728069,201234,6750.0,Yes
728157,201234,6750.0,Yes
728163,201234,1750.0,No
728165,201234,3115.0,No
727734,201234,2750.0,Yes
728235,201234,9632.0,Yes
728236,201234,2250.0,No
728313,201454,3250.0,Yes
728347,201234,5250.0,Yes
728295,201238,9750.0,Yes
728304,201234,2750.0,Yes
728361,201344,18054.0,No
727915,201344,14644.0,No
727963,201344,9356.0,No
728020,201238,6250.0,No
728023,201234,2250.0,Yes
728024,201238,14324.0,Yes
727705,201234,2250.0,Yes
727707,201234,4750.0,No
728245,201234,8722.0,No
727755,201234,3250.0,Yes
727759,201234,2750.0,Yes
727767,201238,4878.0,Yes
727824,201348,7600.0,No
728708,201234,3250.0,No
728709,201234,5250.0,No
728939,201234,9768.0,Yes
728941,201234,334.0,Yes
728435,201454,10250.0,Yes
728703,201234,12750.0,No
729070,201234,5250.0,No
728562,201234,3250.0,Yes
728971,201238,2750.0,Yes
728972,201234,4250.0,Yes
728973,201234,6750.0,No
728975,201238,14700.0,Yes
728976,201234,4750.0,Yes
728983,201234,4750.0,No
728988,201234,2000.0,Yes
728994,201234,3750.0,Yes
729027,201234,2250.0,Yes
729033,201234,2250.0,No
729054,201234,3250.0,Yes
729114,201454,3250.0,No
729073,201234,12460.0,No
729197,201238,12643.0,No
729199,201234,2750.0,Yes
728397,201234,3250.0,No
728404,201234,1750.0,Yes
728439,201234,3250.0,No
728441,201234,2750.0,Yes
728480,201344,3250.0,Yes
728483,201454,2751.0,No
728509,201454,6250.0,Yes
728419,201234,8934.0,No
728430,201234,9550.0,Yes
728593,201234,9500.0,No
728594,201238,2750.0,Yes
728601,201234,3250.0,Yes
729352,201234,9627.0,No
729367,201234,12750.0,No
729377,201238,6250.0,Yes
729378,201238,9816.0,Yes
729533,201238,9761.0,Yes
729754,201344,2750.0,Yes
729317,201234,9250.0,No
729808,201238,1404.0,No
729809,201238,6750.0,Yes
729834,201344,0.0,Yes
729864,201454,5750.0,No
729939,201234,17750.0,No
729259,201234,1750.0,No
729480,201454,1750.0,Yes
729503,201234,3250.0,Yes
729730,201234,5250.0,No
729737,201234,14534.0,Yes
729163,201234,11750.0,Yes
729707,201238,11581.0,Yes
729941,201234,5250.0,No
729887,201234,2250.0,Yes
729962,201234,6750.0,No
729963,201234,3250.0,No
729970,201234,3250.0,Yes
729438,201238,5250.0,Yes
729704,201344,13259.0,Yes
729973,201234,5250.0,No
729774,201234,5250.0,No
729780,201234,12215.0,No
729907,201344,5250.0,No
729664,201234,3250.0,No
729921,201564,2750.0,Yes
729958,201234,3750.0,Yes
730569,201234,0.0,No
730625,201234,1750.0,No
730964,201454,3250.0,Yes
730531,201564,10582.0,Yes
730117,201348,14110.0,Yes
730157,201344,3250.0,Yes
